"SA1_CODE_2021","district","proportion_in_district"
21005124615,Greenvale,1
21005124616,Greenvale,1
21005124617,Greenvale,1
21005124618,Greenvale,1
21005124619,Greenvale,1
21005124620,Sunbury,1
21005124621,Sunbury,1
21005124624,Greenvale,1
21005124625,Greenvale,1
21005124627,Greenvale,1
21005124628,Greenvale,1
21005124629,Greenvale,1
21005124631,Greenvale,1
21005124633,Greenvale,0.969170647
21005124633,Kalkallo,0.030829353
21005124634,Greenvale,1
21005124635,Greenvale,1
21005124636,Greenvale,1
21005124637,Greenvale,1
21005124638,Greenvale,1
21005124639,Greenvale,1
21005124640,Greenvale,1
21005124641,Greenvale,1
21005124642,Greenvale,1
21005124643,Greenvale,1
21005124644,Greenvale,1
21005124645,Greenvale,1
21005124646,Greenvale,1
21005124647,Greenvale,1
21005124648,Greenvale,1
21005124649,Greenvale,1
21005124650,Greenvale,1
21005124651,Greenvale,0.1080663945
21005124651,Kalkallo,0.8919336055
21005124652,Greenvale,1
21005124653,Greenvale,1
21005124654,Greenvale,1
21005124655,Greenvale,1
21005124656,Greenvale,1
21005124701,Greenvale,1
21005124702,Greenvale,1
21005124703,Greenvale,1
21005124704,Greenvale,1
21005124705,Greenvale,1
21005124706,Greenvale,1
21005124707,Greenvale,1
21005124708,Greenvale,1
21005124709,Greenvale,1
21005124710,Greenvale,1
21005124711,Greenvale,1
21005124712,Greenvale,1
21005124713,Greenvale,1
21005124714,Broadmeadows,0.0487951807
21005124714,Greenvale,0.9512048193
21005124715,Greenvale,1
21005124716,Greenvale,1
21005124717,Greenvale,1
21005124718,Greenvale,1
21005124719,Greenvale,1
21005124720,Greenvale,1
21005124721,Greenvale,1
21005124722,Broadmeadows,0.0337150127
21005124722,Greenvale,0.9662849873
21005124723,Greenvale,1
21005124724,Greenvale,1
21005124725,Greenvale,1
21005124726,Greenvale,1
21005124727,Greenvale,1
21005124728,Greenvale,1
21005124729,Greenvale,1
21005124730,Greenvale,1
21005124801,Sunbury,1
21005125001,Sunbury,1
21005125002,Sunbury,1
21005125003,Sunbury,1
21005125004,Sunbury,1
21005125005,Sunbury,1
21005125006,Sunbury,1
21005125007,Sunbury,1
21005125008,Sunbury,1
21005125009,Sunbury,1
21005125010,Sunbury,1
21005125011,Sunbury,1
21005125012,Sunbury,1
21005125013,Sunbury,1
21005125014,Sunbury,1
21005125015,Sunbury,1
21005125016,Sunbury,1
21005125017,Sunbury,1
21005125018,Sunbury,1
21005125019,Niddrie,0.0351408664
21005125019,Sunbury,0.9648591336
21005144101,Kalkallo,1
21005144102,Kalkallo,1
21005144103,Kalkallo,1
21005144104,Kalkallo,1
21005144105,Kalkallo,1
21005144106,Kalkallo,1
21005144107,Kalkallo,1
21005144108,Kalkallo,1
21005144109,Kalkallo,1
21005144110,Kalkallo,1
21005144111,Kalkallo,1
21005144112,Kalkallo,1
21005144113,Kalkallo,1
21005144114,Kalkallo,1
21005144115,Kalkallo,1
21005144116,Kalkallo,1
21005144117,Kalkallo,1
21005144118,Kalkallo,1
21005144119,Kalkallo,1
21005144120,Kalkallo,1
21005144121,Kalkallo,1
21005144122,Kalkallo,1
21005144201,Kalkallo,1
21005144202,Kalkallo,1
21005144203,Kalkallo,1
21005144204,Kalkallo,1
21005144205,Kalkallo,1
21005144206,Kalkallo,1
21005144207,Kalkallo,1
21005144208,Kalkallo,1
21005144209,Kalkallo,1
21005144210,Kalkallo,1
21005144212,Kalkallo,1
21005144213,Kalkallo,1
21005144214,Kalkallo,1
21005144215,Kalkallo,1
21005144216,Kalkallo,1
21005144217,Kalkallo,1
21005144218,Kalkallo,1
21005144219,Kalkallo,1
21005144220,Kalkallo,1
21005144221,Kalkallo,1
21005144222,Kalkallo,1
21005144223,Kalkallo,1
21005144224,Kalkallo,1
21005144226,Kalkallo,1
21005144227,Kalkallo,1
21005144228,Kalkallo,1
21005144229,Kalkallo,1
21005144230,Kalkallo,1
21005144231,Kalkallo,1
21005144301,Greenvale,0.7129431867
21005144301,Kalkallo,0.2870568133
21005144303,Greenvale,0.9061158798
21005144303,Kalkallo,0.0938841202
21005144304,Greenvale,1
21005144305,Greenvale,0.0844837107
21005144305,Kalkallo,0.9155162893
21005144306,Greenvale,1
21005144307,Kalkallo,1
21005144308,Kalkallo,1
21005144309,Kalkallo,1
21005144310,Greenvale,1
21005144311,Greenvale,1
21005144312,Greenvale,1
21005144313,Greenvale,1
21005144314,Greenvale,1
21005144315,Greenvale,1
21005144316,Greenvale,0.918875502
21005144316,Kalkallo,0.081124498
21005144317,Greenvale,1
21005144318,Greenvale,1
21005144319,Kalkallo,1
21005144320,Kalkallo,1
21005144321,Greenvale,1
21005144322,Greenvale,1
21005144323,Greenvale,0.4270172257
21005144323,Kalkallo,0.5729827743
21005144324,Greenvale,1
21005144325,Greenvale,0.9056919643
21005144325,Kalkallo,0.0943080357
21005144326,Greenvale,1
21005144327,Greenvale,1
21005144328,Greenvale,0.1083877996
21005144328,Kalkallo,0.8916122004
21005144329,Greenvale,1
21005144330,Kalkallo,1
21005144331,Greenvale,1
21005144332,Greenvale,1
21005144333,Greenvale,0.9128605769
21005144333,Kalkallo,0.0871394231
21005144334,Greenvale,1
21005144336,Greenvale,1
21005144337,Kalkallo,1
21005144338,Kalkallo,1
21005144339,Kalkallo,1
21005144340,Kalkallo,1
21005144341,Kalkallo,1
21005144342,Kalkallo,1
21005144343,Kalkallo,1
21005144344,Kalkallo,1
21005144345,Kalkallo,1
21005144346,Kalkallo,1
21005144347,Kalkallo,1
21005144348,Kalkallo,1
21005144349,Kalkallo,1
21005144503,Kalkallo,1
21005144505,Kalkallo,1
21005144506,Kalkallo,1
21005144507,Kalkallo,1
21005144508,Kalkallo,1
21005144509,Kalkallo,1
21005144510,Kalkallo,1
21005144511,Kalkallo,1
21005144512,Kalkallo,1
21005144513,Kalkallo,1
21005144514,Kalkallo,1
21005144515,Kalkallo,1
21005144516,Kalkallo,1
21005144517,Kalkallo,1
21005144518,Kalkallo,1
21005144519,Kalkallo,1
21005144520,Kalkallo,1
21005144521,Kalkallo,1
21005144522,Kalkallo,1
21005144523,Kalkallo,1
21005144524,Kalkallo,1
21005144525,Kalkallo,1
21005144526,Kalkallo,1
21005144527,Kalkallo,1
21005144528,Kalkallo,1
21005144529,Kalkallo,1
21005144530,Kalkallo,1
21005144531,Kalkallo,1
21005144532,Kalkallo,1
21005144533,Kalkallo,1
21005144534,Kalkallo,1
21005144535,Kalkallo,1
21005144536,Kalkallo,1
21005144537,Kalkallo,1
21005144538,Kalkallo,1
21005144539,Kalkallo,1
21005144540,Kalkallo,1
21005144541,Kalkallo,1
21005144542,Kalkallo,1
21005144543,Kalkallo,1
21005144544,Kalkallo,1
21005144545,Kalkallo,1
21005144546,Kalkallo,1
21005144547,Kalkallo,1
21005144548,Kalkallo,1
21005144549,Kalkallo,1
21005144550,Kalkallo,1
21005144551,Kalkallo,1
21005144552,Kalkallo,1
21005144553,Kalkallo,1
21005144554,Kalkallo,1
21005144555,Kalkallo,1
21005154201,Kalkallo,1
21005154202,Kalkallo,1
21005154203,Kalkallo,1
21005154204,Kalkallo,1
21005154205,Kalkallo,1
21005154206,Kalkallo,1
21005154207,Kalkallo,1
21005154208,Kalkallo,1
21005154209,Kalkallo,1
21005154210,Kalkallo,1
21005154211,Kalkallo,1
21005154212,Kalkallo,1
21005154213,Kalkallo,1
21005154214,Kalkallo,1
21005154215,Kalkallo,1
21005154216,Kalkallo,1
21005154217,Kalkallo,1
21005154218,Kalkallo,1
21005154219,Kalkallo,1
21005154220,Kalkallo,1
21005154301,Kalkallo,1
21005154302,Kalkallo,1
21005154303,Kalkallo,1
21005154304,Kalkallo,1
21005154305,Kalkallo,1
21005154306,Kalkallo,1
21005154307,Kalkallo,1
21005154308,Kalkallo,1
21005154309,Kalkallo,1
21005154310,Kalkallo,1
21005154311,Kalkallo,1
21005154312,Kalkallo,1
21005154313,Kalkallo,1
21005154314,Kalkallo,1
21005154315,Kalkallo,1
21005154316,Kalkallo,1
21005154317,Kalkallo,1
21005154318,Kalkallo,1
21005154319,Kalkallo,1
21005154320,Kalkallo,1
21005154321,Kalkallo,1
21005154322,Kalkallo,1
21005154323,Kalkallo,1
21005154324,Kalkallo,1
21005154325,Kalkallo,1
21005154401,Greenvale,1
21005154402,Greenvale,1
21005154403,Greenvale,1
21005154404,Greenvale,1
21005154405,Greenvale,1
21005154406,Greenvale,1
21005154407,Greenvale,1
21005154408,Greenvale,1
21005154409,Greenvale,1
21005154410,Greenvale,1
21005154411,Greenvale,1
21005154412,Greenvale,1
21005154413,Greenvale,1
21005154414,Greenvale,1
21005154415,Greenvale,1
21005154416,Greenvale,1
21005154417,Greenvale,1
21005154418,Greenvale,1
21005154419,Greenvale,1
21005154420,Greenvale,1
21005154421,Greenvale,1
21005154422,Greenvale,1
21005154423,Greenvale,1
21005154424,Greenvale,1
21005154501,Greenvale,1
21005154502,Greenvale,1
21005154503,Greenvale,1
21005154504,Greenvale,1
21005154505,Greenvale,1
21005154506,Greenvale,1
21005154507,Greenvale,1
21005154508,Greenvale,1
21005154509,Greenvale,1
21005154510,Greenvale,1
21005154511,Greenvale,1
21005154512,Greenvale,1
21005154513,Greenvale,1
21005154514,Greenvale,1
21005154515,Greenvale,1
21005154516,Greenvale,1
21005154517,Greenvale,1
21005154518,Greenvale,1
21005154519,Greenvale,1
21005154520,Greenvale,1
21005154521,Greenvale,1
21005154522,Greenvale,1
21005154523,Greenvale,1
21005154524,Greenvale,1
21005154525,Greenvale,1
21005154526,Greenvale,1
21005154527,Greenvale,1
21005154528,Greenvale,1
21005154529,Greenvale,1
21005154530,Greenvale,1
21005154531,Greenvale,1
21005154532,Greenvale,1
21101125101,Bayswater,1
21101125102,Bayswater,1
21101125103,Bayswater,1
21101125104,Bayswater,1
21101125105,Bayswater,1
21101125106,Bayswater,1
21101125107,Bayswater,1
21101125108,Bayswater,1
21101125109,Bayswater,1
21101125110,Bayswater,1
21101125111,Bayswater,1
21101125112,Bayswater,1
21101125113,Bayswater,1
21101125114,Bayswater,1
21101125115,Bayswater,1
21101125116,Bayswater,1
21101125117,Bayswater,1
21101125118,Bayswater,1
21101125119,Bayswater,1
21101125120,Bayswater,1
21101125121,Bayswater,1
21101125122,Bayswater,1
21101125123,Bayswater,1
21101125124,Bayswater,1
21101125125,Bayswater,1
21101125126,Bayswater,1
21101125127,Bayswater,1
21101125128,Bayswater,1
21101125401,Rowville,1
21101125402,Rowville,1
21101125403,Rowville,1
21101125404,Rowville,1
21101125405,Rowville,1
21101125406,Rowville,1
21101125407,Rowville,1
21101125408,Rowville,1
21101125409,Rowville,1
21101125410,Rowville,1
21101125411,Rowville,1
21101125412,Rowville,1
21101125413,Rowville,1
21101125414,Rowville,1
21101125415,Rowville,1
21101125416,Rowville,1
21101125417,Rowville,1
21101125418,Rowville,1
21101125419,Rowville,1
21101125420,Rowville,1
21101125421,Rowville,1
21101125422,Rowville,1
21101125423,Rowville,1
21101125424,Rowville,1
21101125425,Rowville,1
21101125426,Bayswater,0.9613112255
21101125426,Rowville,0.0386887745
21101125428,Rowville,1
21101125429,Rowville,1
21101125430,Rowville,1
21101125431,Rowville,1
21101125432,Rowville,1
21101125433,Rowville,1
21101125434,Rowville,1
21101125435,Rowville,1
21101125436,Rowville,1
21101125437,Rowville,1
21101125438,Rowville,1
21101125439,Rowville,1
21101125501,Rowville,1
21101125502,Rowville,1
21101125503,Rowville,1
21101125505,Rowville,1
21101125506,Rowville,1
21101125507,Rowville,1
21101125508,Rowville,1
21101125509,Rowville,1
21101125510,Rowville,1
21101125511,Monbulk,0.3020879212
21101125511,Rowville,0.6979120788
21101125512,Rowville,1
21101125513,Rowville,1
21101125514,Rowville,1
21101125515,Rowville,1
21101125516,Rowville,1
21101125517,Rowville,1
21101125518,Rowville,1
21101125601,Rowville,1
21101125602,Rowville,1
21101125603,Rowville,1
21101125604,Rowville,1
21101125605,Rowville,1
21101125606,Rowville,1
21101125607,Rowville,1
21101125608,Rowville,1
21101125609,Rowville,1
21101125610,Rowville,1
21101125611,Rowville,1
21101125612,Rowville,1
21101125613,Rowville,1
21101125614,Rowville,1
21101125615,Rowville,1
21101125616,Rowville,1
21101125617,Rowville,1
21101125618,Rowville,1
21101125619,Rowville,1
21101125620,Rowville,1
21101125621,Rowville,1
21101125622,Rowville,1
21101125623,Rowville,1
21101125624,Rowville,1
21101125625,Rowville,1
21101125626,Rowville,1
21101125627,Rowville,1
21101125628,Rowville,1
21101125629,Rowville,1
21101125630,Rowville,1
21101125631,Rowville,1
21101125632,Rowville,1
21101125633,Rowville,1
21101125634,Rowville,1
21101125635,Rowville,1
21101125636,Rowville,1
21101125637,Rowville,1
21101125638,Rowville,1
21101125639,Rowville,1
21101125701,Rowville,1
21101125702,Rowville,1
21101125703,Rowville,1
21101125704,Rowville,1
21101125705,Rowville,1
21101125706,Rowville,1
21101125707,Rowville,1
21101125708,Rowville,1
21101125709,Rowville,1
21101125710,Rowville,1
21101125711,Rowville,1
21101125712,Rowville,1
21101125713,Rowville,1
21101125714,Rowville,1
21101125715,Rowville,1
21101125716,Rowville,1
21101125717,Rowville,1
21101125718,Rowville,1
21101125719,Rowville,1
21101125801,Rowville,1
21101125802,Rowville,1
21101125803,Rowville,1
21101125804,Rowville,1
21101125805,Rowville,1
21101125806,Rowville,1
21101125807,Rowville,1
21101125808,Rowville,1
21101125809,Rowville,1
21101125810,Rowville,1
21101125811,Rowville,1
21101125812,Rowville,1
21101125813,Rowville,1
21101125814,Rowville,1
21101125815,Rowville,1
21101125816,Rowville,1
21101125817,Rowville,1
21101125818,Rowville,1
21101125819,Rowville,1
21101125820,Rowville,1
21101125821,Rowville,1
21101125822,Rowville,1
21101125823,Rowville,1
21101125824,Rowville,1
21101125825,Rowville,1
21101125826,Rowville,1
21101125827,Rowville,1
21101125828,Rowville,1
21101125901,Bayswater,1
21101125902,Bayswater,1
21101125903,Bayswater,1
21101125904,Bayswater,1
21101125905,Bayswater,1
21101125906,Bayswater,0.9736477115
21101125906,Rowville,0.0263522885
21101125907,Bayswater,1
21101125908,Bayswater,1
21101125909,Bayswater,1
21101125910,Bayswater,1
21101125911,Bayswater,1
21101125912,Bayswater,1
21101125913,Bayswater,1
21101125914,Bayswater,1
21101125915,Bayswater,1
21101125916,Bayswater,1
21101125917,Bayswater,1
21101125918,Bayswater,0.9657894737
21101125918,Rowville,0.0342105263
21101125919,Bayswater,0.9793814433
21101125919,Rowville,0.0206185567
21101125920,Bayswater,1
21101125921,Bayswater,1
21101125922,Bayswater,1
21101125923,Bayswater,1
21101125924,Bayswater,1
21101125925,Bayswater,1
21101125926,Bayswater,1
21101125927,Bayswater,1
21101125928,Bayswater,1
21101125929,Bayswater,1
21101125930,Bayswater,1
21101125931,Bayswater,0.9675675676
21101125931,Rowville,0.0324324324
21101125932,Bayswater,1
21101125933,Bayswater,1
21101125934,Bayswater,1
21101125935,Bayswater,1
21101125936,Bayswater,1
21101125937,Bayswater,1
21101125938,Bayswater,1
21101126001,Rowville,1
21101126002,Rowville,1
21101126003,Bayswater,0.9691522672
21101126003,Rowville,0.0308477328
21101126004,Bayswater,1
21101126005,Bayswater,1
21101126006,Rowville,1
21101126007,Rowville,1
21101126008,Rowville,1
21101126009,Rowville,1
21101126010,Rowville,1
21101126011,Rowville,1
21101126012,Rowville,1
21101126013,Rowville,1
21101126014,Bayswater,1
21101126015,Bayswater,1
21101126016,Bayswater,1
21101126017,Bayswater,1
21101126018,Bayswater,1
21101126019,Bayswater,1
21101126020,Rowville,1
21101126021,Rowville,1
21101126022,Rowville,1
21101126023,Rowville,1
21101126024,Rowville,1
21101126025,Rowville,1
21101126026,Rowville,1
21101126027,Rowville,1
21101126028,Rowville,1
21101126029,Rowville,1
21101126030,Rowville,1
21101126031,Rowville,1
21101126032,Rowville,1
21101126033,Rowville,1
21101126034,Rowville,1
21101126035,Rowville,1
21101126036,Rowville,1
21101126037,Rowville,1
21101126038,Rowville,1
21101126039,Rowville,1
21101126040,Rowville,1
21101126041,Rowville,1
21101126042,Rowville,1
21101126043,Rowville,1
21101126044,Rowville,1
21101126045,Rowville,1
21101126046,Rowville,1
21101126047,Rowville,1
21101144601,Bayswater,1
21101144602,Bayswater,1
21101144603,Bayswater,1
21101144604,Bayswater,1
21101144605,Bayswater,1
21101144606,Bayswater,1
21101144607,Bayswater,1
21101144608,Bayswater,1
21101144609,Bayswater,1
21101144610,Bayswater,1
21101144611,Bayswater,1
21101144612,Bayswater,1
21101144613,Bayswater,1
21101144614,Bayswater,1
21101144615,Bayswater,1
21101144616,Bayswater,1
21101144617,Bayswater,1
21101144618,Bayswater,1
21101144619,Bayswater,1
21101144620,Bayswater,1
21101144621,Bayswater,1
21101144622,Bayswater,1
21101144623,Bayswater,1
21101144624,Bayswater,1
21101144625,Bayswater,1
21101144626,Bayswater,1
21101144627,Bayswater,1
21101144628,Bayswater,1
21101144629,Bayswater,1
21101144630,Bayswater,1
21101144631,Bayswater,1
21101144632,Bayswater,1
21101144633,Monbulk,1
21101144634,Bayswater,1
21101144635,Bayswater,1
21101144636,Bayswater,1
21101144637,Bayswater,1
21101144638,Bayswater,1
21101144639,Bayswater,1
21101144640,Bayswater,1
21101144641,Bayswater,1
21101144642,Bayswater,1
21101144643,Bayswater,1
21101144644,Bayswater,1
21101144645,Bayswater,1
21101144646,Bayswater,1
21101144647,Bayswater,1
21101144648,Bayswater,1
21101144649,Bayswater,1
21101144650,Bayswater,1
21101144651,Bayswater,1
21101144652,Bayswater,1
21101144653,Bayswater,1
21101144654,Bayswater,1
21101144701,Bayswater,1
21101144702,Bayswater,1
21101144703,Monbulk,1
21101144704,Monbulk,1
21101144705,Bayswater,1
21101144706,Bayswater,1
21101144707,Monbulk,1
21101144708,Monbulk,1
21101144709,Bayswater,1
21101144710,Monbulk,1
21101144711,Monbulk,1
21101144712,Monbulk,1
21101144713,Monbulk,1
21101144714,Monbulk,1
21101144715,Bayswater,1
21101144716,Monbulk,1
21101144717,Bayswater,1
21101144718,Bayswater,1
21101144719,Monbulk,1
21101144720,Bayswater,1
21101144721,Bayswater,1
21101144722,Bayswater,1
21101144723,Monbulk,1
21101144724,Bayswater,1
21101144725,Monbulk,1
21101144726,Monbulk,1
21101144727,Bayswater,1
21101144728,Monbulk,0.9754582168
21101144728,Bayswater,0.0245417832
21101144729,Bayswater,1
21101144730,Bayswater,1
21101144801,Bayswater,1
21101144802,Monbulk,1
21101144803,Monbulk,1
21101144804,Monbulk,1
21101144805,Bayswater,1
21101144806,Bayswater,1
21101144807,Monbulk,1
21101144808,Bayswater,1
21101144809,Bayswater,1
21101144810,Bayswater,1
21101144811,Monbulk,1
21101144812,Bayswater,1
21101144813,Monbulk,1
21101144814,Monbulk,1
21101144815,Bayswater,1
21101144816,Monbulk,0.9101964453
21101144816,Bayswater,0.0898035547
21101144817,Bayswater,1
21101144818,Bayswater,1
21101144819,Monbulk,1
21101144820,Bayswater,1
21101144821,Monbulk,1
21101144822,Monbulk,1
21101144823,Monbulk,1
21101144824,Monbulk,0.0910735826
21101144824,Bayswater,0.9089264174
21101144825,Bayswater,1
21101144826,Monbulk,1
21101144827,Bayswater,1
21101144828,Bayswater,1
21101144829,Bayswater,1
21101144830,Bayswater,1
21101144831,Bayswater,0.9348498233
21101144831,Rowville,0.0651501767
21101144832,Bayswater,1
21101144833,Bayswater,1
21101144834,Bayswater,1
21101144835,Bayswater,1
21101144901,Monbulk,1
21101144902,Monbulk,1
21101144903,Bayswater,1
21101144904,Bayswater,1
21101144905,Monbulk,0.2055655296
21101144905,Bayswater,0.7944344704
21101144906,Monbulk,1
21101144907,Bayswater,1
21101144908,Monbulk,1
21102126101,Warrandyte,1
21102126102,Warrandyte,1
21102126103,Ringwood,1
21102126104,Warrandyte,1
21102126105,Warrandyte,1
21102126106,Warrandyte,1
21102126107,Warrandyte,1
21102126108,Warrandyte,0.9192504259
21102126108,Ringwood,0.0807495741
21102126109,Warrandyte,1
21102126110,Warrandyte,1
21102126111,Warrandyte,1
21102126112,Warrandyte,1
21102126113,Warrandyte,1
21102126114,Warrandyte,1
21102126115,Warrandyte,1
21102126116,Warrandyte,1
21102126117,Warrandyte,1
21102126118,Warrandyte,1
21102126119,Warrandyte,1
21102126120,Warrandyte,1
21102126121,Warrandyte,1
21102126122,Warrandyte,1
21102126123,Warrandyte,1
21102126124,Warrandyte,1
21102126125,Warrandyte,1
21102126126,Warrandyte,1
21102126127,Warrandyte,1
21102126128,Warrandyte,1
21102126129,Ringwood,1
21102126130,Warrandyte,1
21102126131,Warrandyte,1
21102126132,Warrandyte,1
21102126133,Warrandyte,1
21102126134,Warrandyte,1
21102126135,Warrandyte,1
21102126136,Warrandyte,0.0455202312
21102126136,Ringwood,0.9544797688
21102126137,Warrandyte,1
21102126138,Warrandyte,1
21102126139,Warrandyte,1
21102126201,Warrandyte,1
21102126202,Warrandyte,1
21102126203,Warrandyte,1
21102126204,Warrandyte,1
21102126205,Warrandyte,1
21102126206,Warrandyte,1
21102126207,Warrandyte,1
21102126208,Warrandyte,1
21102126209,Warrandyte,1
21102126210,Warrandyte,1
21102126211,Warrandyte,1
21102126212,Warrandyte,1
21102126213,Warrandyte,1
21102126214,Warrandyte,1
21102126215,Warrandyte,1
21102126216,Warrandyte,1
21102126217,Warrandyte,1
21102126218,Warrandyte,1
21102126219,Warrandyte,1
21102126220,Warrandyte,1
21102126221,Warrandyte,1
21102126222,Warrandyte,1
21102126223,Warrandyte,1
21102126224,Warrandyte,1
21102126225,Warrandyte,1
21102126226,Warrandyte,1
21102126227,Warrandyte,1
21102126228,Warrandyte,1
21102126229,Warrandyte,1
21102126230,Warrandyte,1
21102126231,Warrandyte,1
21102126232,Warrandyte,1
21103126301,Croydon,1
21103126302,Croydon,1
21103126303,Croydon,1
21103126304,Croydon,1
21103126305,Croydon,1
21103126306,Croydon,1
21103126307,Croydon,1
21103126308,Croydon,1
21103126309,Ringwood,0.0542848429
21103126309,Croydon,0.9457151571
21103126310,Bayswater,0.03878327
21103126310,Croydon,0.96121673
21103126311,Croydon,1
21103126312,Croydon,1
21103126313,Croydon,1
21103126314,Croydon,1
21103126315,Croydon,1
21103126316,Croydon,1
21103126317,Croydon,1
21103126318,Croydon,1
21103126319,Croydon,1
21103126320,Croydon,1
21103126321,Croydon,1
21103126322,Croydon,1
21103126323,Croydon,1
21103126324,Croydon,1
21103126325,Croydon,1
21103126326,Croydon,1
21103126327,Croydon,1
21103126328,Croydon,1
21103126329,Croydon,1
21103126330,Croydon,1
21103126501,Croydon,1
21103126502,Croydon,1
21103126503,Croydon,1
21103126504,Croydon,1
21103126505,Croydon,1
21103126506,Croydon,1
21103126507,Croydon,1
21103126508,Croydon,1
21103126509,Croydon,1
21103126510,Croydon,1
21103126511,Croydon,1
21103126512,Croydon,1
21103126513,Croydon,1
21103126514,Croydon,1
21103126515,Croydon,1
21103126516,Croydon,1
21103126517,Croydon,1
21103126518,Croydon,1
21103126519,Croydon,1
21103126520,Croydon,1
21103126521,Croydon,1
21103126522,Warrandyte,1
21103126523,Warrandyte,1
21103126524,Warrandyte,1
21103126525,Croydon,1
21103126526,Croydon,1
21103126527,Croydon,1
21103126528,Warrandyte,1
21103126529,Warrandyte,1
21103126530,Warrandyte,1
21103126531,Warrandyte,1
21103126532,Warrandyte,1
21103126533,Warrandyte,1
21103126534,Croydon,1
21103126535,Croydon,1
21103126536,Croydon,1
21103126537,Croydon,1
21103126538,Warrandyte,1
21103126539,Warrandyte,1
21103126540,Croydon,1
21103126541,Croydon,1
21103126542,Croydon,1
21103126543,Warrandyte,1
21103126544,Croydon,1
21103126601,Ringwood,1
21103126602,Ringwood,1
21103126603,Ringwood,0.9233302836
21103126603,Glen Waverley,0.0766697164
21103126604,Ringwood,1
21103126605,Ringwood,1
21103126606,Ringwood,1
21103126608,Ringwood,1
21103126609,Ringwood,1
21103126610,Ringwood,1
21103126611,Ringwood,1
21103126612,Ringwood,1
21103126613,Warrandyte,0.0272161742
21103126613,Ringwood,0.9727838258
21103126614,Ringwood,1
21103126615,Ringwood,1
21103126616,Ringwood,1
21103126617,Ringwood,1
21103126618,Ringwood,1
21103126619,Ringwood,1
21103126620,Ringwood,1
21103126621,Ringwood,1
21103126622,Ringwood,1
21103126623,Ringwood,1
21103126624,Ringwood,1
21103126625,Ringwood,1
21103126626,Ringwood,1
21103126627,Warrandyte,1
21103126628,Ringwood,1
21103126629,Ringwood,1
21103126630,Warrandyte,1
21103126631,Ringwood,1
21103126632,Ringwood,1
21103126633,Warrandyte,1
21103126634,Ringwood,1
21103126635,Ringwood,1
21103126636,Ringwood,1
21103126637,Ringwood,1
21103126639,Warrandyte,1
21103126640,Warrandyte,1
21103126641,Ringwood,1
21103126642,Ringwood,1
21103126643,Ringwood,1
21103126644,Ringwood,1
21103126645,Warrandyte,1
21103126646,Warrandyte,1
21103126647,Warrandyte,1
21103126648,Croydon,1
21103126649,Ringwood,1
21103126650,Ringwood,1
21103126651,Ringwood,1
21103126652,Ringwood,1
21103126653,Ringwood,1
21103126701,Ringwood,1
21103126702,Ringwood,1
21103126703,Ringwood,0.9290147401
21103126703,Croydon,0.0709852599
21103126704,Ringwood,1
21103126705,Ringwood,1
21103126706,Ringwood,1
21103126707,Ringwood,1
21103126708,Ringwood,0.9518459069
21103126708,Croydon,0.0481540931
21103126709,Ringwood,1
21103126710,Ringwood,1
21103126711,Ringwood,1
21103126712,Ringwood,1
21103126713,Ringwood,1
21103126714,Ringwood,1
21103126715,Ringwood,1
21103126716,Ringwood,1
21103126717,Ringwood,0.9540393948
21103126717,Croydon,0.0459606052
21103126718,Ringwood,1
21103126719,Ringwood,1
21103126720,Ringwood,1
21103126721,Ringwood,1
21103126722,Ringwood,1
21103126723,Ringwood,1
21103126724,Ringwood,1
21103126725,Ringwood,1
21103126726,Ringwood,1
21103126727,Ringwood,1
21103126728,Ringwood,1
21103126729,Ringwood,1
21103126730,Ringwood,1
21103126731,Ringwood,1
21103126732,Ringwood,1
21103126733,Ringwood,1
21103126734,Ringwood,1
21103126735,Ringwood,1
21103126736,Ringwood,0.9540983607
21103126736,Croydon,0.0459016393
21103126737,Ringwood,1
21103126738,Ringwood,1
21103126739,Ringwood,1
21103126740,Ringwood,1
21103126741,Ringwood,1
21103126742,Ringwood,1
21103126743,Ringwood,1
21103126744,Ringwood,1
21103126745,Ringwood,1
21103126746,Ringwood,1
21103126747,Ringwood,1
21103126801,Warrandyte,1
21103126802,Warrandyte,1
21103126803,Warrandyte,1
21103126804,Warrandyte,1
21103126805,Warrandyte,1
21103126806,Warrandyte,1
21103126807,Warrandyte,1
21103126808,Warrandyte,1
21103126809,Warrandyte,1
21103126810,Warrandyte,1
21103126811,Warrandyte,1
21103126812,Warrandyte,1
21103126813,Warrandyte,1
21103126814,Warrandyte,1
21103126815,Warrandyte,1
21103126816,Warrandyte,1
21103126817,Warrandyte,1
21103126818,Warrandyte,1
21103126819,Warrandyte,1
21103126820,Warrandyte,1
21103126821,Warrandyte,1
21103126822,Warrandyte,1
21103126823,Warrandyte,1
21103145001,Croydon,1
21103145002,Croydon,1
21103145003,Croydon,1
21103145004,Croydon,1
21103145005,Croydon,1
21103145006,Croydon,1
21103145007,Croydon,1
21103145008,Croydon,1
21103145009,Croydon,1
21103145010,Croydon,1
21103145011,Croydon,1
21103145012,Croydon,1
21103145013,Croydon,1
21103145014,Croydon,1
21103145015,Croydon,1
21103145016,Croydon,1
21103145017,Croydon,1
21103145018,Croydon,1
21103145019,Croydon,1
21103145020,Croydon,1
21103145021,Croydon,1
21103145022,Croydon,1
21103145023,Croydon,1
21103145024,Croydon,1
21103145025,Croydon,1
21103145026,Croydon,1
21103145027,Croydon,1
