SA1_CODE21,Electorate,proportion
12203169418,Mackellar,1
12203169419,Mackellar,1
12203169420,Mackellar,1
12203169421,Mackellar,1
12203169501,Mackellar,1
12203169502,Mackellar,1
12203169503,Mackellar,1
12203169504,Mackellar,1
12203169505,Mackellar,1
12203169506,Mackellar,1
12203169507,Mackellar,1
12203169508,Warringah,0.12177015
12203169508,Mackellar,0.87822985
12203169509,Mackellar,1
12203169510,Mackellar,1
12203169511,Mackellar,1
12203169512,Mackellar,1
12203169513,Mackellar,1
12203169514,Mackellar,1
12203169515,Mackellar,1
12203169516,Mackellar,1
12203169517,Mackellar,1
12203169518,Mackellar,1
12203169519,Mackellar,1
12203169520,Mackellar,1
12203169521,Mackellar,1
12203169522,Mackellar,1
12203169523,Mackellar,1
12203169524,Mackellar,1
12203169525,Mackellar,1
12203169526,Mackellar,1
12203169527,Mackellar,1
12203169528,Mackellar,1
12203169529,Mackellar,1
12203169530,Mackellar,1
12203169531,Mackellar,1
12203169532,Mackellar,1
12203169533,Mackellar,1
12203169534,Mackellar,1
12203169535,Mackellar,1
12203169536,Mackellar,1
12203169537,Mackellar,1
12203169538,Mackellar,1
12203169539,Mackellar,1
12203169540,Mackellar,1
12203169541,Mackellar,1
12203169542,Mackellar,1
12203169601,Mackellar,1
12203169602,Mackellar,1
12203169603,Mackellar,1
12203169604,Mackellar,1
12203169605,Mackellar,1
12203169606,Mackellar,1
12203169607,Mackellar,1
12203169608,Mackellar,1
12203169609,Mackellar,1
12203169610,Mackellar,1
12203169611,Mackellar,1
12203169612,Mackellar,1
12203169613,Mackellar,1
12203169614,Mackellar,1
12203169615,Mackellar,1
12203169616,Mackellar,1
12203169617,Mackellar,1
12203169618,Mackellar,1
12203169619,Mackellar,1
12203169620,Mackellar,1
12203169621,Mackellar,0.028256867
12203169621,Warringah,0.971743133
12203169622,Mackellar,1
12203169623,Mackellar,1
12203169624,Mackellar,1
12203169625,Mackellar,1
12203169626,Mackellar,1
12203169627,Mackellar,1
12203169628,Mackellar,1
12203169629,Mackellar,1
12203169630,Mackellar,1
12203169631,Mackellar,1
12203169632,Mackellar,1
12203169633,Mackellar,1
12203169634,Mackellar,1
12203169635,Mackellar,1
12203169636,Mackellar,1
12203169637,Mackellar,1
12203169638,Mackellar,1
12203169639,Mackellar,1
12203169640,Mackellar,1
12203169641,Mackellar,1
12203169642,Mackellar,1
12203169643,Mackellar,1
12203169701,Mackellar,1
12203169702,Mackellar,1
12203169703,Mackellar,1
12203169704,Mackellar,1
12203169705,Mackellar,1
12203169706,Mackellar,1
12203169707,Mackellar,1
12203169708,Mackellar,1
12203169709,Mackellar,1
12203169710,Mackellar,1
12203169711,Mackellar,1
12203169712,Mackellar,1
12203169713,Mackellar,1
12203169714,Mackellar,1
12203169715,Mackellar,1
12203169716,Mackellar,1
12203169717,Mackellar,1
12203169718,Mackellar,1
12203169719,Mackellar,1
12203169720,Mackellar,1
12203169721,Mackellar,1
12203169722,Mackellar,1
12301143301,Hume,1
12301143302,Hume,1
12301143303,Hume,1
12301143304,Hume,1
12301143305,Hume,1
12301143306,Hume,1
12301143307,Hume,1
12301143308,Hume,1
12301143309,Hume,1
12301143310,Hume,1
12301143311,Hume,1
12301143312,Hume,1
12301143313,Hume,1
12301143314,Hume,1
12301143315,Hume,1
12301143316,Hume,1
12301143317,Hume,1
12301143318,Hume,1
12301143319,Hume,1
12301143320,Hume,1
12301143321,Hume,1
12301143322,Hume,1
12301143323,Hume,1
12301143324,Hume,1
12301143325,Hume,1
12301143326,Hume,1
12301143327,Hume,1
12301169801,Macarthur,1
12301169802,Macarthur,1
12301169803,Macarthur,1
12301169804,Macarthur,1
12301169805,Macarthur,1
12301169806,Macarthur,1
12301169807,Macarthur,1
12301169808,Macarthur,1
12301169809,Macarthur,1
12301169810,Macarthur,1
12301169811,Macarthur,1
12301169812,Macarthur,1
12301169813,Macarthur,1
12301169814,Macarthur,1
12301169815,Macarthur,1
12301169816,Macarthur,1
12301169901,Hume,1
12301169902,Hume,1
12301169903,Hume,1
12301169904,Hume,1
12301169905,Hume,1
12301169906,Hume,1
12301169907,Hume,1
12301169908,Hume,1
12301169909,Hume,1
12301169910,Hume,1
12301169911,Hume,1
12301169912,Hume,1
12301169913,Hume,1
12301169914,Hume,1
12301169915,Hume,1
12301169916,Hume,1
12301169917,Hume,1
12301169918,Hume,1
12301169919,Hume,1
12301169920,Hume,1
12301169921,Hume,1
12301169922,Hume,1
12301169923,Hume,1
12301169924,Hume,1
12301169925,Hume,1
12301169926,Hume,1
12301169927,Hume,1
12301169928,Hume,1
12301169929,Hume,1
12301169930,Hume,1
12301169931,Hume,1
12301169932,Hume,1
12301169933,Hume,1
12301169934,Hume,1
12301169935,Hume,1
12301170001,Hume,1
12301170002,Hume,1
12301170003,Hume,1
12301170004,Hume,1
12301170005,Hume,1
12301170006,Hume,1
12301170007,Hume,1
12301170008,Hume,1
12301170009,Hume,1
12301170010,Hume,1
12301170011,Hume,1
12301170012,Hume,1
12301170013,Hume,1
12301170014,Hume,1
12301170015,Hume,1
12301170016,Hume,1
12301170017,Hume,1
12301170018,Hume,1
12301170019,Hume,1
12301170020,Hume,1
12301170021,Macarthur,0.417009003
12301170021,Hume,0.582990997
12301170022,Hume,1
12301170023,Hume,1
12301170024,Hume,1
12301170025,Hume,1
12301170026,Hume,1
12301170027,Hume,1
12301170028,Hume,1
12301170029,Hume,1
12301170030,Hume,1
12301170101,Hume,1
12301170102,Hume,1
12301170103,Hume,1
12301170104,Hume,1
12301170105,Hume,1
12301170106,Hume,1
12301170107,Hume,1
12301170108,Hume,1
12301170109,Hume,1
12301170110,Hume,1
12301170111,Hume,1
12301170112,Hume,1
12301170113,Macarthur,0.32581472
12301170113,Hume,0.67418528
12301170114,Hume,1
12301170115,Hume,1
12301170116,Hume,1
12301170117,Hume,1
12301170118,Hume,1
12301170119,Hume,1
12301170120,Hume,1
12301170121,Hume,1
12301170122,Hume,1
12301170123,Hume,1
12301170124,Hume,1
12301170125,Hume,1
12301170126,Hume,1
12301170127,Hume,1
12301170128,Hume,1
12301170129,Hume,1
12301170130,Hume,1
12301170131,Hume,1
12301170132,Hume,1
12301170133,Hume,1
12301170134,Hume,1
12301170135,Hume,1
12301170136,Hume,1
12301170137,Hume,1
12301170138,Hume,1
12301170139,Hume,1
12301170140,Hume,1
12301170141,Hume,1
12301170142,Hume,1
12301170143,Hume,1
12301170144,Hume,1
12301170145,Hume,1
12301170146,Hume,1
12301170147,Hume,1
12301170148,Hume,1
12301170201,Hume,1
12301170202,Hume,1
12301170203,Hume,1
12301170204,Hume,1
12301170205,Hume,1
12301170206,Hume,1
12301170207,Hume,1
12301170208,Hume,1
12301170209,Hume,1
12301170210,Hume,1
12301170211,Hume,1
12301170212,Hume,1
12301170213,Hume,1
12301170214,Hume,1
12301170215,Hume,1
12301170216,Hume,1
12301170217,Hume,1
12301170218,Hume,1
12301170219,Hume,1
12301170220,Hume,1
12301170221,Hume,1
12301170222,Hume,1
12302143601,Macarthur,1
12302143602,Macarthur,1
12302143603,Macarthur,1
12302143604,Macarthur,1
12302143606,Macarthur,1
12302143608,Macarthur,1
12302143609,Macarthur,1
12302143610,Macarthur,1
12302143611,Macarthur,1
12302143612,Macarthur,1
12302143613,Macarthur,1
12302143614,Macarthur,1
12302143615,Macarthur,1
12302143616,Macarthur,1
12302143617,Macarthur,1
12302143618,Macarthur,1
12302143619,Macarthur,1
12302143620,Macarthur,1
12302143621,Macarthur,1
12302143623,Macarthur,1
12302143624,Macarthur,1
12302143625,Macarthur,1
12302143626,Macarthur,1
12302143627,Macarthur,1
12302143629,Macarthur,1
12302143630,Macarthur,1
12302143631,Macarthur,1
12302143632,Macarthur,1
12302143633,Macarthur,1
12302143634,Macarthur,1
12302143635,Macarthur,1
12302143636,Macarthur,1
12302143637,Macarthur,1
12302143639,Macarthur,1
12302143640,Macarthur,1
12302143641,Macarthur,1
12302143642,Macarthur,1
12302143643,Macarthur,1
12302143644,Macarthur,1
12302143645,Macarthur,1
12302143646,Macarthur,1
12302143647,Macarthur,1
12302143648,Macarthur,1
12302143649,Macarthur,1
12302143650,Macarthur,1
12302143651,Macarthur,1
12302143652,Macarthur,1
12302143653,Macarthur,1
12302143701,Macarthur,1
12302143702,Macarthur,1
12302143703,Macarthur,1
12302143705,Macarthur,1
12302143706,Macarthur,1
12302143707,Macarthur,1
12302143708,Macarthur,1
12302143709,Macarthur,1
12302143710,Macarthur,1
12302143711,Macarthur,1
12302143712,Macarthur,1
12302143713,Macarthur,1
12302143714,Macarthur,1
12302143715,Macarthur,1
12302143716,Macarthur,1
12302143717,Macarthur,1
12302143718,Macarthur,1
12302143719,Macarthur,1
12302143720,Macarthur,1
12302143721,Macarthur,1
12302143722,Macarthur,1
12302143723,Macarthur,1
12302143724,Macarthur,1
12302143725,Macarthur,1
12302143727,Macarthur,1
12302143729,Macarthur,1
12302143730,Macarthur,1
12302143731,Macarthur,1
12302143732,Macarthur,1
12302143733,Macarthur,1
12302143737,Macarthur,1
12302143738,Macarthur,1
12302143739,Macarthur,1
12302143741,Macarthur,1
12302143744,Macarthur,1
12302143745,Macarthur,1
12302143746,Macarthur,1
12302143747,Macarthur,1
12302143748,Macarthur,1
12302143749,Macarthur,1
12302143750,Macarthur,1
12302143751,Macarthur,1
12302143752,Macarthur,1
12302143753,Macarthur,1
12302143754,Macarthur,1
12302143755,Macarthur,1
12302143756,Macarthur,1
12302143757,Macarthur,1
12302143758,Macarthur,1
12302143759,Macarthur,1
12302143760,Macarthur,1
12302143761,Macarthur,1
12302143762,Macarthur,1
12302143763,Macarthur,1
12302143764,Macarthur,1
12302143765,Macarthur,1
12302143766,Macarthur,1
12302143801,Macarthur,1
12302143802,Macarthur,1
12302143803,Macarthur,1
12302143804,Macarthur,1
12302143805,Macarthur,1
12302143806,Macarthur,1
12302143807,Macarthur,1
12302143808,Macarthur,1
12302143809,Macarthur,1
12302143810,Macarthur,1
12302143811,Macarthur,1
12302143812,Macarthur,1
12302143813,Macarthur,1
12302143814,Macarthur,1
12302143815,Macarthur,1
12302143816,Macarthur,1
12302143817,Macarthur,1
12302143818,Macarthur,1
12302143819,Macarthur,1
12302143820,Macarthur,1
12302143821,Macarthur,1
12302143822,Macarthur,1
12302143823,Macarthur,1
12302143824,Macarthur,1
12302143825,Macarthur,1
12302143826,Macarthur,1
12302143827,Macarthur,1
12302143828,Macarthur,1
12302143830,Macarthur,1
12302143831,Macarthur,1
12302143833,Macarthur,1
12302143834,Macarthur,1
12302143835,Macarthur,1
12302143836,Macarthur,1
12302143837,Macarthur,1
12302143838,Macarthur,1
12302143841,Macarthur,1
12302143842,Macarthur,1
12302143843,Macarthur,1
12302143844,Macarthur,1
12302143845,Macarthur,1
12302143846,Macarthur,1
12302143847,Macarthur,1
12302143848,Macarthur,1
12302143849,Macarthur,1
12302143850,Macarthur,1
12302143851,Macarthur,1
12302143853,Macarthur,1
12302143855,Macarthur,1
12302143856,Macarthur,1
12302143857,Macarthur,1
12302143858,Macarthur,1
12302143859,Macarthur,1
12302143860,Macarthur,1
12302143861,Macarthur,1
12302143862,Macarthur,1
12302143901,Hughes,0.232233255
12302143901,Macarthur,0.767766745
12302144101,Macarthur,1
12302144102,Macarthur,1
12302144103,Macarthur,1
12302144104,Macarthur,1
12302144105,Macarthur,1
12302144106,Macarthur,1
12302144107,Macarthur,1
12302144108,Macarthur,1
12302144109,Macarthur,1
12302144110,Macarthur,1
12302144111,Macarthur,1
12302144112,Macarthur,1
12302144113,Macarthur,1
12302144114,Macarthur,1
12302144115,Macarthur,1
12302144116,Macarthur,1
12302144117,Macarthur,1
12302144118,Macarthur,1
12302144119,Macarthur,1
12302144120,Macarthur,1
12302144122,Macarthur,1
12302144123,Macarthur,1
12302144124,Macarthur,1
12302144125,Macarthur,1
12302144126,Macarthur,1
12302144127,Macarthur,1
12302144128,Macarthur,1
12302144129,Macarthur,1
12302144130,Macarthur,1
12302144131,Macarthur,1
12302144132,Macarthur,1
12302144133,Macarthur,1
12302144134,Macarthur,1
12302144135,Macarthur,1
12302144136,Macarthur,1
12302144137,Macarthur,1
12302144138,Macarthur,1
12302144301,Macarthur,1
12302144302,Macarthur,1
12302144303,Macarthur,1
12302144304,Macarthur,1
12302144305,Macarthur,1
12302144306,Macarthur,1
12302144307,Macarthur,1
12302144308,Macarthur,1
12302144309,Macarthur,1
12302144310,Macarthur,1
12302144311,Macarthur,1
12302144312,Macarthur,1
12302144313,Macarthur,1
12302144314,Macarthur,1
12302144315,Macarthur,1
12302144316,Macarthur,1
12302144317,Macarthur,1
12302144318,Macarthur,1
12302144319,Macarthur,1
12302144320,Macarthur,1
12302144321,Macarthur,1
12302144322,Macarthur,1
12302144323,Macarthur,1
12302144324,Macarthur,1
12302144325,Macarthur,1
12302144326,Macarthur,1
12302144327,Macarthur,1
12302144328,Macarthur,1
12302144329,Macarthur,1
12302144330,Macarthur,1
12302144331,Macarthur,1
12302144332,Macarthur,1
12302144333,Macarthur,1
12302144334,Macarthur,1
12302144335,Macarthur,1
12302144336,Macarthur,1
12302144337,Macarthur,1
12302144338,Macarthur,1
12302144339,Macarthur,1
12302144340,Macarthur,1
12302144341,Macarthur,1
12302144342,Macarthur,1
12302144343,Macarthur,1
12302144344,Macarthur,1
12302144345,Macarthur,1
12302144346,Macarthur,1
12302144347,Macarthur,1
12302144348,Macarthur,1
12302144349,Macarthur,1
12302144350,Macarthur,1
12302144401,Macarthur,1
12302144402,Macarthur,1
12302144403,Macarthur,1
12302144404,Macarthur,1
12302144405,Macarthur,1
12302144406,Macarthur,1
12302144407,Macarthur,1
12302144408,Macarthur,1
12302144410,Macarthur,1
12302144411,Macarthur,1
12302144412,Macarthur,1
12302144413,Macarthur,1
12302144414,Macarthur,1
12302144415,Macarthur,1
12302144416,Macarthur,1
12302144417,Macarthur,1
12302144418,Macarthur,1
12302144419,Macarthur,1
12302144420,Macarthur,1
12302144421,Macarthur,1
12302144422,Macarthur,1
12302144423,Macarthur,1
12302144424,Macarthur,1
12302144425,Macarthur,1
12302144426,Macarthur,1
12302144427,Macarthur,1
12302144428,Macarthur,1
12302144429,Macarthur,1
12302144430,Macarthur,1
12302144431,Macarthur,1
12302144432,Macarthur,1
12302144433,Macarthur,1
12302144434,Macarthur,1
12302144435,Macarthur,1
12302144436,Macarthur,1
12302144437,Macarthur,1
12302144438,Macarthur,1
12302144439,Macarthur,1
12302144440,Macarthur,1
12302144441,Macarthur,1
12302144442,Macarthur,1
12302144443,Macarthur,1
12302144444,Macarthur,1
12302144445,Macarthur,1
12302144446,Macarthur,1
12302144447,Macarthur,1
12302144448,Macarthur,1
12302144449,Macarthur,1
12302144450,Macarthur,1
12302144451,Macarthur,1
12302144452,Macarthur,1
12302144453,Macarthur,1
12302144454,Macarthur,1
12302144455,Macarthur,1
12302144456,Macarthur,1
12302144457,Macarthur,1
12302144458,Macarthur,1
12302170301,Macarthur,1
12302170302,Macarthur,1
12302170303,Hughes,1
12302170304,Hughes,1
12302170305,Macarthur,1
12302170306,Macarthur,1
12302170307,Macarthur,1
12302170308,Hughes,1
12302170309,Macarthur,1
12302170310,Macarthur,1
12302170311,Hughes,0.043402755
12302170311,Macarthur,0.956597245
12302170312,Macarthur,1
12302170313,Macarthur,1
12302170314,Hughes,1
12302170315,Macarthur,1
12302170316,Macarthur,1
12302170317,Hughes,1
12302170318,Macarthur,1
12302170319,Macarthur,1
12302170320,Hughes,1
12302170321,Macarthur,1
12302170322,Hughes,1
12302170323,Macarthur,1
12302170324,Macarthur,1
12302170325,Macarthur,1
12302170326,Macarthur,1
12302170327,Macarthur,1
12302170328,Macarthur,1
12302170329,Macarthur,1
12302170401,Hughes,1
12302170402,Hughes,1
12302170403,Hughes,1
12302170404,Hughes,1
12302170405,Hughes,1
12302170406,Hughes,1
12302170407,Hughes,1
12302170408,Werriwa,1
12302170409,Werriwa,1
12302170410,Hughes,1
12302170411,Hughes,1
12302170412,Hughes,1
12302170413,Hughes,1
12302170414,Hughes,1
12302170415,Hughes,1
12302170416,Hughes,1
12302170417,Hughes,1
12302170418,Hughes,1
12302170419,Werriwa,1
12302170420,Hughes,1
12302170421,Werriwa,1
12302170422,Hughes,1
12302170423,Hughes,1
12302170424,Werriwa,1
12302170425,Hughes,1
12302170426,Werriwa,1
12302170501,Hughes,1
12302170502,Hughes,1
12302170503,Hughes,1
12302170504,Hughes,1
12302170505,Hughes,1
12302170506,Hughes,1
12302170507,Hughes,1
12302170508,Hughes,1
12302170509,Hughes,1
12302170510,Hughes,1
12302170511,Hughes,1
12302170512,Hughes,1
12302170513,Hughes,1
12302170514,Hughes,1
12302170515,Hughes,1
12302170516,Hughes,1
12302170517,Hughes,1
12302170518,Hughes,1
12302170519,Hughes,1
12302170520,Hughes,1
12302170521,Hughes,1
12302170522,Hughes,1
12302170523,Hughes,1
12302170524,Hughes,1
12302170525,Hughes,1
12302170526,Hughes,1
12302170527,Hughes,1
12302170528,Hughes,1
12302170529,Hughes,1
12302170530,Hughes,1
12302170531,Hughes,1
12302170532,Hughes,1
12302170533,Hughes,1
12302170534,Hughes,1
12302170535,Hughes,1
12302170536,Hughes,1
12302170537,Hughes,1
12302170538,Hughes,1
12302170539,Hughes,1
12302170540,Hughes,1
12302170601,Hughes,1
12302170602,Hughes,1
12302170603,Hughes,1
12302170604,Hughes,1
12302170605,Hughes,1
12302170606,Hughes,1
12302170607,Hughes,1
12302170608,Hughes,1
12302170609,Hughes,1
12302170610,Hughes,1
12302170611,Hughes,1
12302170612,Hughes,1
12302170613,Hughes,1
12302170614,Hughes,1
12302170615,Hughes,1
12302170616,Hughes,1
12302170617,Hughes,1
12302170618,Hughes,1
12302170619,Hughes,1
12302170620,Hughes,1
12302170621,Hughes,1
12302170622,Hughes,1
12302170623,Hughes,1
12302170624,Hughes,1
12302170625,Hughes,1
12302170626,Hughes,1
12302170627,Hughes,1
12302170628,Hughes,1
12302170629,Hughes,1
12302170630,Hughes,1
12302170631,Hughes,1
12302170632,Hughes,1
12302170633,Hughes,1
12303144501,Hume,1
12303144502,Hume,1
12303144503,Hume,1
12303144504,Hume,1
12303144505,Hume,1
12303144506,Hume,1
12303144507,Hume,1
12303144508,Hume,1
12303144509,Hume,1
12303144510,Hume,1
12303144511,Hume,1
12303144512,Hume,1
12303144513,Hume,1
12303144514,Hume,1
12303144515,Hume,1
12303144601,Hume,1
12303144602,Hume,1
12303144603,Hume,1
12303144604,Hume,1
12303144605,Hume,1
12303144606,Hume,1
12303144607,Hume,1
12303144608,Hume,1
12303144610,Hume,1
12303144611,Hume,1
12303144613,Hume,1
12303144614,Hume,1
12303144615,Hume,1
12303144616,Hume,1
12303144618,Hume,1
12303144619,Hume,1
12303144620,Hume,1
12303144621,Hume,1
12303144622,Hume,1
12303144623,Hume,1
12303144624,Hume,1
12303144625,Hume,1
12303144626,Hume,1
12303144627,Hume,1
12303144628,Hume,1
12303144629,Hume,1
12303144630,Hume,1
12303144701,Hume,1
12303144702,Hume,1
12303144703,Hume,1
12303144704,Hume,1
12303144705,Hume,1
12303144706,Hume,1
12303144707,Hume,1
12303144708,Hume,1
12303144709,Hume,1
12303144710,Hume,1
12303144712,Hume,1
12303144713,Hume,1
12303144714,Whitlam,0.160367111
12303144714,Hume,0.839632889
12303144715,Hume,1
12303144716,Hume,1
12303144717,Hume,1
12303144718,Hume,1
12303144719,Hume,1
12303144720,Hume,1
12303144721,Hume,1
12303144722,Hume,1
12303144723,Hume,1
12303144724,Hume,1
12303144725,Hume,1
12303144726,Hume,1
12303144727,Hume,1
12303144728,Hume,1
12303144730,Hume,1
12303144731,Hume,1
12303144732,Hume,1
12303144733,Hume,1
12303144734,Hume,1
12303144735,Hume,1
12303144736,Hume,1
12303144738,Hume,1
12303144739,Hume,1
12303144740,Hume,1
12303144741,Hume,1
12303144742,Hume,1
12303144743,Hume,1
12303144744,Hume,1
12303144745,Hume,1
12303144746,Hume,1
12303144747,Hume,1
12303144748,Hume,1
12303144749,Hume,1
12303144750,Hume,1
12303144751,Hume,1
12303144801,Hume,1
12303144802,Hume,1
12303144803,Hume,1
12303144804,Hume,1
12303144805,Hume,1
12303144806,Hume,1
12303144807,Hume,1
12303144809,Hume,1
12303144810,Hume,1
12303144811,Hume,1
12303144812,Hume,1
12303144813,Hume,1
12303144814,Hume,1
12303144815,Hume,1
12303144816,Hume,1
12303144817,Hume,1
12303144818,Hume,1
12303144819,Hume,1
12303144820,Hume,1
12303144821,Hume,1
12303144822,Hume,1
12303144823,Hume,1
12303144824,Hume,1
12303144825,Hume,1
12303144826,Hume,1
12401144901,Macquarie,1
12401144902,Macquarie,1
12401144903,Macquarie,1
12401144904,Macquarie,1
12401144905,Macquarie,1
12401144906,Macquarie,1
12401144907,Macquarie,1
12401144908,Macquarie,1
12401144909,Macquarie,1
12401144910,Macquarie,1
12401144911,Macquarie,1
12401144912,Macquarie,1
12401144913,Macquarie,1
12401144914,Macquarie,1
12401144915,Macquarie,1
12401145001,Macquarie,1
12401145002,Macquarie,1
12401145003,Macquarie,1
12401145004,Macquarie,1
12401145005,Macquarie,1
12401145006,Macquarie,1
12401145007,Macquarie,1
12401145008,Macquarie,1
12401145009,Macquarie,1
12401145010,Macquarie,1
12401145011,Macquarie,1
12401145012,Macquarie,1
12401145013,Macquarie,1
12401145014,Macquarie,1
12401145015,Macquarie,1
12401145016,Macquarie,1
12401145017,Macquarie,1
12401145018,Macquarie,1
12401145019,Macquarie,1
12401145020,Macquarie,1
12401145021,Macquarie,1
12401145022,Macquarie,1
12401145023,Macquarie,1
12401145024,Macquarie,1
12401145025,Macquarie,1
12401145026,Macquarie,1
12401145027,Macquarie,1
12401145028,Macquarie,1
12401145029,Macquarie,1
12401145030,Macquarie,1
12401145031,Macquarie,1
12401145032,Macquarie,1
12401145033,Macquarie,1
12401145034,Macquarie,1
12401145035,Macquarie,1
12401145036,Macquarie,1
12401145037,Macquarie,1
12401145038,Macquarie,1
12401145039,Macquarie,1
12401145040,Macquarie,1
12401145041,Macquarie,1
12401145042,Macquarie,1
12401145043,Macquarie,1
12401145044,Macquarie,1
12401145045,Macquarie,1
12401145046,Macquarie,1
12401145047,Macquarie,1
12401145048,Macquarie,1
12401145049,Macquarie,1
12401145050,Macquarie,1
12401145051,Macquarie,1
12401145101,Macquarie,1
12401145201,Macquarie,1
12401145202,Macquarie,1
12401145203,Macquarie,1
12401145204,Macquarie,1
12401145205,Macquarie,1
12401145206,Macquarie,1
12401145207,Macquarie,1
12401145208,Macquarie,1
12401145209,Macquarie,1
12401145210,Macquarie,1
12401145211,Macquarie,1
12401145212,Macquarie,1
12401145213,Macquarie,1
12401145214,Macquarie,1
12401145215,Macquarie,1
12401145216,Macquarie,1
12401145217,Macquarie,1
12401145218,Macquarie,1
12401145219,Macquarie,1
12401145220,Macquarie,1
12401145221,Macquarie,1
12401145222,Macquarie,1
12401145223,Macquarie,1
12401145224,Macquarie,1
12401145225,Macquarie,1
12401145226,Macquarie,1
12401145227,Macquarie,1
12401145228,Macquarie,1
12401145229,Macquarie,1
12401145230,Macquarie,1
12401145231,Macquarie,1
12401145232,Macquarie,1
12401145233,Macquarie,1
12401145234,Macquarie,1
12401145235,Macquarie,1
12401145236,Macquarie,1
12401145237,Macquarie,1
12401145301,Macquarie,1
12401145302,Macquarie,1
12401145303,Macquarie,1
12401145304,Macquarie,1
12401145305,Macquarie,1
12401145306,Macquarie,1
12401145307,Macquarie,1
12401145308,Macquarie,1
12401145309,Macquarie,1
12401145310,Macquarie,1
12401145311,Macquarie,1
12401145312,Macquarie,1
12401145313,Macquarie,1
12401145314,Macquarie,1
12401145315,Macquarie,1
12401145316,Macquarie,1
12401145317,Macquarie,1
12401145318,Macquarie,1
12401145319,Macquarie,1
12401145320,Macquarie,1
12401145321,Macquarie,1
12401145322,Macquarie,1
12401145323,Macquarie,1
12401145324,Macquarie,1
12401145325,Macquarie,1
12401145326,Macquarie,1
12401145327,Macquarie,1
12401145328,Macquarie,1
12401145401,Macquarie,1
12401145402,Macquarie,1
12401145403,Macquarie,1
12401145404,Macquarie,1
12401145405,Macquarie,1
12401145406,Macquarie,1
12401145407,Macquarie,1
12401145408,Macquarie,1
12401145409,Macquarie,1
12401145410,Macquarie,1
12401145411,Macquarie,1
12401145412,Macquarie,1
12401145413,Macquarie,1
12401145414,Macquarie,1
12401145415,Macquarie,1
12401145416,Macquarie,1
12401145417,Macquarie,1
12401145418,Macquarie,1
12401145419,Macquarie,1
12401145420,Macquarie,1
12401145421,Macquarie,1
12401145422,Macquarie,1
12401145423,Macquarie,1
12401145424,Macquarie,1
12401145425,Macquarie,1
12401145426,Macquarie,1
12401145427,Macquarie,1
12401145428,Macquarie,1
12401145429,Macquarie,1
12401145430,Macquarie,1
12401145431,Macquarie,1
12401145432,Macquarie,1
12401145433,Macquarie,1
12401145434,Macquarie,1
12401145435,Macquarie,1
12401145436,Macquarie,1
12401145437,Macquarie,1
12401145438,Macquarie,1
12401145439,Macquarie,1
12401145440,Macquarie,1
12401145441,Macquarie,1
12401145442,Macquarie,1
12401145443,Macquarie,1
12401145444,Macquarie,1
12401145445,Macquarie,1
12401145446,Macquarie,1
12401145447,Macquarie,1
12401145448,Macquarie,1
12401145449,Macquarie,1
12401145450,Macquarie,1
12401145451,Macquarie,1
12401145501,Macquarie,1
12401145502,Macquarie,1
12401145503,Macquarie,1
12401145504,Macquarie,1
12401145505,Macquarie,1
12401145506,Macquarie,1
12401145507,Macquarie,1
12401145508,Macquarie,1
12401145509,Macquarie,1
12401145510,Macquarie,1
12401145511,Macquarie,1
12401145512,Macquarie,1
12401145513,Macquarie,1
12401145514,Macquarie,1
12401145515,Macquarie,1
12402145601,Calare,0.183736554
12402145601,Macquarie,0.288721275
12402145601,Hume,0.527542171
12403145701,Lindsay,1
12403145702,Lindsay,1
12403145703,Lindsay,1
12403145704,Lindsay,1
12403145705,Lindsay,1
12403145706,Lindsay,1
12403145707,Lindsay,1
12403145708,Lindsay,1
12403145709,Lindsay,1
12403145710,Lindsay,1
12403145711,Lindsay,1
12403145712,Lindsay,1
12403145713,Lindsay,1
12403145714,Lindsay,1
12403145715,Lindsay,1
12403145716,Lindsay,1
12403145717,Lindsay,1
12403145718,Lindsay,1
12403145719,Lindsay,1
12403145720,Lindsay,1
12403145721,Lindsay,1
12403145722,Lindsay,1
12403145723,Lindsay,1
12403145724,Lindsay,1
12403145725,Lindsay,1
12403145726,Lindsay,1
12403145727,Lindsay,1
12403145728,Lindsay,1
12403145729,Lindsay,1
12403145730,Lindsay,1
12403145731,Lindsay,1
12403145732,Lindsay,1
12403145733,Lindsay,1
12403145734,Lindsay,1
12403145735,Lindsay,1
12403145736,Lindsay,1
12403145737,Lindsay,1
12403145738,Lindsay,1
12403145739,Lindsay,1
12403145740,Lindsay,1
12403145741,Lindsay,1
12403145901,Macquarie,1
12403145902,Macquarie,1
12403145903,Macquarie,1
12403145904,Macquarie,1
12403145905,Macquarie,1
12403145906,Macquarie,1
12403145907,Macquarie,1
12403145908,Macquarie,1
12403145909,Macquarie,1
12403145910,Macquarie,1
12403145911,Macquarie,1
12403145912,Macquarie,1
12403145913,Macquarie,1
12403145914,Macquarie,1
12403145915,Macquarie,1
12403145916,Macquarie,1
12403145917,Macquarie,1
12403145918,Macquarie,1
12403145919,Macquarie,1
12403145920,Macquarie,1
12403145921,Macquarie,1
12403145922,Macquarie,1
12403145923,Macquarie,1
12403145924,Macquarie,1
12403145925,Macquarie,1
12403145926,Macquarie,1
12403145927,Macquarie,1
12403145928,Macquarie,1
12403145929,Macquarie,1
12403145930,Macquarie,1
12403145931,Macquarie,1
12403145932,Macquarie,1
12403145933,Macquarie,1
12403145934,Macquarie,1
